Q
-14295.640861190084
-5821.8705680670655
-12155.176215854635
-55954.86639462352
-73253.1077728445
-52388.304388063785
-92941.74165766638
-4814.603934057818
-6314.960237902427
-31573.101545011807
-5821.8705680670655
-92941.74165766638
-55954.86639462352
-16045.637458463327
-299368.9759203314
-6314.960237902427
-52388.304388063785
-52388.304388063785
-8926.38279970614
-8012.33049767318
-12155.176215854635
-4814.603934057818
-92941.74165766638
-15185.125989404536
-12155.176215854635
-52388.304388063785
-5821.8705680670655
-8012.33049767318
-55954.86639462352
-8268.768540026549
-73253.1077728445
-16045.637458463327
-6314.960237902427
-8926.38279970614
-16045.637458463327
-6314.960237902427
-12155.176215854635
-92941.74165766638
-6314.960237902427
-8268.768540026549
-13836.159875933668
-299368.9759203314
-15185.125989404536
-15185.125989404536
-8012.33049767318
-8012.33049767318
-16045.637458463327
-52388.304388063785
-12155.176215854635
-73253.1077728445
-8012.33049767318
-13836.159875933668
-7414.380152558809
-55954.86639462352
-8268.768540026549
-55954.86639462352
-8268.768540026549
-6314.960237902427
-15185.125989404536
-16045.637458463327
-299368.9759203314
-13836.159875933668
-5821.8705680670655
-52388.304388063785
-7414.380152558809
-8268.768540026549
-52388.304388063785
-13836.159875933668
-77808.41469385059
-7414.380152558809
-55954.86639462352
-15185.125989404536
-5821.8705680670655
-92941.74165766638
-8012.33049767318
-7414.380152558809
-6314.960237902427
-77808.41469385059
-77808.41469385059
-11252.97737849322
-6314.960237902427
-52388.304388063785
-92941.74165766638
-55954.86639462352
-12155.176215854635
-77808.41469385059
-11252.97737849322
-11252.97737849322
-8268.768540026549
-8012.33049767318
-8012.33049767318
-14823.792766457223
-6314.960237902427
-52388.304388063785
-13836.159875933668
-16045.637458463327
-14823.792766457223
-11252.97737849322
-12155.176215854635
-8268.768540026549
-8268.768540026549
-14823.792766457223
-13836.159875933668
-14823.792766457223
-7414.380152558809
-75498.73685728159
-15185.125989404536
-6314.960237902427
-8012.33049767318
-13836.159875933668
-16045.637458463327
-13836.159875933668
-7414.380152558809
-75498.73685728159
-8012.33049767318
-55954.86639462352
-75498.73685728159
-77808.41469385059
-7414.380152558809
-8268.768540026549
-75498.73685728159
-15185.125989404536
-77808.41469385059
-7414.380152558809
-12458.198884366886
-11252.97737849322
-12458.198884366886
-12458.198884366886
-11252.97737849322
-52388.304388063785
-12458.198884366886
-55954.86639462352
-13836.159875933668
-77808.41469385059
-10631.919891246744
-7414.380152558809
-77808.41469385059
-10631.919891246744
-10631.919891246744
-10631.919891246744
-14823.792766457223
-52388.304388063785
-11252.97737849322
-14823.792766457223
-31619.44440471165
-77808.41469385059
-75498.73685728159
-11252.97737849322
-31619.44440471165
-31619.44440471165
-31619.44440471165
-14823.792766457223
-6314.960237902427
-12458.198884366886
-7394.813748418209
-6314.960237902427
-75498.73685728159
-7394.813748418209
-11252.97737849322
-14823.792766457223
-8268.768540026549
-7394.813748418209
-7394.813748418209
-10631.919891246744
-75498.73685728159
-8012.33049767318
-5039.398492624847
-5039.398492624847
-13836.159875933668
-12458.198884366886
-75498.73685728159
-14823.792766457223
-12458.198884366886
-31619.44440471165
-5039.398492624847
-8012.33049767318
-5039.398492624847
-995.7161554401314
-8268.768540026549
-10631.919891246744
-7414.380152558809
-75498.73685728159
-10631.919891246744
-995.7161554401314
-995.7161554401314
-7394.813748418209
-30182.027918415526
-995.7161554401314
-8268.768540026549
-13836.159875933668
-5039.398492624847
-31619.44440471165
-12458.198884366886
-12458.198884366886
-77808.41469385059
-30182.027918415526
-30182.027918415526
-30182.027918415526
-13836.159875933668
-995.7161554401314
-22813811.35279816
-7414.380152558809
-10631.919891246744
-7394.813748418209
-30182.027918415526
-11252.97737849322
-10631.919891246744
-22813811.35279816
-7414.380152558809
-22813811.35279816
-84827.00150772084
-22813811.35279816
-77808.41469385059
-31619.44440471165
-31619.44440471165
-5039.398492624847
-22813811.35279816
-14823.792766457223
-84827.00150772084
-84827.00150772084
-31619.44440471165
-77808.41469385059
-44534.062659773204
-7394.813748418209
-11252.97737849322
-7394.813748418209
-84827.00150772084
-995.7161554401314
-75498.73685728159
-44534.062659773204
-84827.00150772084
-44534.062659773204
-11252.97737849322
-5039.398492624847
-5039.398492624847
-44534.062659773204
-14823.792766457223
-44534.062659773204
-2001.0598790175225
-30182.027918415526
-12458.198884366886
-2001.0598790175225
-2001.0598790175225
-995.7161554401314
-995.7161554401314
-14823.792766457223
-2001.0598790175225
-7394.813748418209
-10631.919891246744
-2001.0598790175225
-341151.5921746506
-341151.5921746506
-22813811.35279816
-75498.73685728159
-341151.5921746506
-30182.027918415526
-30182.027918415526
-341151.5921746506
-75498.73685728159
-31619.44440471165
-5729.387271258435
-341151.5921746506
-12458.198884366886
-5729.387271258435
-5039.398492624847
-5729.387271258435
-84827.00150772084
-22813811.35279816
-7394.813748418209
-22813811.35279816
-5729.387271258435
-12458.198884366886
-27874.49074329434
-27874.49074329434
-44534.062659773204
-995.7161554401314
-27874.49074329434
-5729.387271258435
-10631.919891246744
-2001.0598790175225
-84827.00150772084
-1361.9089931968695
-5039.398492624847
-27874.49074329434
-30182.027918415526
-1361.9089931968695
-84827.00150772084
-10631.919891246744
-1361.9089931968695
-27874.49074329434
-341151.5921746506
-31619.44440471165
-22761.37808079148
-1361.9089931968695
-5729.387271258435
-44534.062659773204
-22813811.35279816
-1361.9089931968695
-31619.44440471165
-995.7161554401314
-44534.062659773204
-10847.586831581182
-7394.813748418209
-22761.37808079148
-30182.027918415526
-27874.49074329434
-84827.00150772084
-22761.37808079148
-2001.0598790175225
-7394.813748418209
-22761.37808079148
-2001.0598790175225
-5039.398492624847
-5038.232976151785
-10847.586831581182
-22813811.35279816
-1361.9089931968695
-44534.062659773204
-341151.5921746506
-5039.398492624847
-10847.586831581182
-10847.586831581182
-341151.5921746506
-995.7161554401314
-5833.364951741819
-22761.37808079148
-84827.00150772084
-2001.0598790175225
-22761.37808079148
-5729.387271258435
-995.7161554401314
-5038.232976151785
-5038.232976151785
-5038.232976151785
-30182.027918415526
-48030.00376385973
-10847.586831581182
-44534.062659773204
-341151.5921746506
-27874.49074329434
-30182.027918415526
-10847.586831581182
-5833.364951741819
-5833.364951741819
-22813811.35279816
-5833.364951741819
-8534.617996049596
-5038.232976151785
-2001.0598790175225
-5729.387271258435
-1361.9089931968695
-22813811.35279816
-48030.00376385973
-5038.232976151785
-84827.00150772084
-48030.00376385973
-48030.00376385973
-5833.364951741819
-8834.559209466448
-341151.5921746506
-27874.49074329434
-8534.617996049596
-22761.37808079148
-84827.00150772084
-44534.062659773204
-5833.364951741819
-8534.617996049596
-8534.617996049596
-48030.00376385973
-5729.387271258435
-5729.387271258435
-29625.296728323483
-10847.586831581182
-1361.9089931968695
-44534.062659773204
-8834.559209466448
-2001.0598790175225
-8834.559209466448
-8834.559209466448
-8534.617996049596
-27874.49074329434
-27874.49074329434
-28289.970435679144
-5038.232976151785
-22761.37808079148
-29625.296728323483
-341151.5921746506
-2001.0598790175225
-8834.559209466448
-29625.296728323483
-29625.296728323483
-10847.586831581182
-1361.9089931968695
-5833.364951741819
-15776.704890403085
-5038.232976151785
-5729.387271258435
-28289.970435679144
-341151.5921746506
-28289.970435679144
-28289.970435679144
-22761.37808079148
-1361.9089931968695
-29625.296728323483
-48030.00376385973
-5833.364951741819
-48030.00376385973
-4160.13831614123
-27874.49074329434
-15776.704890403085
-5729.387271258435
-10847.586831581182
-15776.704890403085
-48030.00376385973
-1361.9089931968695
-183633.02788365568
-4160.13831614123
-8534.617996049596
-22761.37808079148
-8534.617996049596
-28289.970435679144
-27874.49074329434
-5038.232976151785
-4160.13831614123
-8534.617996049596
-183633.02788365568
-6498.855875934722
-22761.37808079148
-8834.559209466448
-1361.9089931968695
-10847.586831581182
-8834.559209466448
-15776.704890403085
-5833.364951741819
-183633.02788365568
-8834.559209466448
-6498.855875934722
-3214.220803195494
-10847.586831581182
-22761.37808079148
-15776.704890403085
-29625.296728323483
-29625.296728323483
-5038.232976151785
-4160.13831614123
-29625.296728323483
-6498.855875934722
-3214.220803195494
-5038.232976151785
-10847.586831581182
-4160.13831614123
-28289.970435679144
-28289.970435679144
-3585.767302408821
-5833.364951741819
-48030.00376385973
-183633.02788365568
-3214.220803195494
-5038.232976151785
-5833.364951741819
-15776.704890403085
-183633.02788365568
-12865.119361041896
-15776.704890403085
-48030.00376385973
-6498.855875934722
-5833.364951741819
-8534.617996049596
-48030.00376385973
-3585.767302408821
-4160.13831614123
-40249.577220305204
-6498.855875934722
-183633.02788365568
-8534.617996049596
-8534.617996049596
-48030.00376385973
-3214.220803195494
-4160.13831614123
-8834.559209466448
-12865.119361041896
-3585.767302408821
-28289.970435679144
-6498.855875934722
-8834.559209466448
-15267.913885756541
-8534.617996049596
-3585.767302408821
-3214.220803195494
-29625.296728323483
-40249.577220305204
-3214.220803195494
-29625.296728323483
-12865.119361041896
-15776.704890403085
-5805.524182255874
-12865.119361041896
-3585.767302408821
-3585.767302408821
-8834.559209466448
-8834.559209466448
-28289.970435679144
-28289.970435679144
-15267.913885756541
-40249.577220305204
-40249.577220305204
-26619.62511080921
-4160.13831614123
-12865.119361041896
-29625.296728323483
-29625.296728323483
-15776.704890403085
